xi;vi;v2i;vi-v2i;E;hi;c1;c2
0.57625;3.9459;3.9459;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.576406;3.95235;3.95235;-6.66134e-15;7.10543e-15;0.00015625;80;74
0.576562;3.95881;3.95881;-6.66134e-15;7.10543e-15;0.00015625;80;74
0.576719;3.9653;3.9653;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.576875;3.97179;3.97179;-6.66134e-15;7.10543e-15;0.00015625;80;74
0.577031;3.97831;3.97831;-6.66134e-15;7.10543e-15;0.00015625;80;74
0.577187;3.98483;3.98483;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.577344;3.99138;3.99138;-6.66134e-15;7.10543e-15;0.00015625;80;74
0.5775;3.99793;3.99793;-6.66134e-15;7.10543e-15;0.00015625;80;74
0.577656;4.0045;4.0045;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.577812;4.01109;4.01109;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.577969;4.01769;4.01769;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.578125;4.02431;4.02431;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.578281;4.03094;4.03094;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.578437;4.03759;4.03759;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.578594;4.04425;4.04425;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.57875;4.05093;4.05093;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.578906;4.05762;4.05762;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.579062;4.06433;4.06433;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.579219;4.07105;4.07105;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.579375;4.07779;4.07779;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.579531;4.08454;4.08454;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.579687;4.09131;4.09131;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.579844;4.09809;4.09809;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.58;4.10489;4.10489;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.580156;4.1117;4.1117;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.580312;4.11853;4.11853;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.580469;4.12537;4.12537;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.580625;4.13223;4.13223;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.580781;4.1391;4.1391;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.580937;4.14599;4.14599;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.581094;4.1529;4.1529;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.58125;4.15981;4.15981;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.581406;4.16675;4.16675;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.581562;4.17369;4.17369;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.581719;4.18066;4.18066;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.581875;4.18763;4.18763;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.582031;4.19463;4.19463;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.582187;4.20163;4.20163;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.582344;4.20866;4.20866;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.5825;4.21569;4.21569;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.582656;4.22274;4.22274;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.582812;4.22981;4.22981;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.582969;4.23689;4.23689;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.583125;4.24399;4.24399;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.583281;4.2511;4.2511;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.583437;4.25823;4.25823;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.583594;4.26537;4.26537;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.58375;4.27252;4.27252;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.583906;4.27969;4.27969;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.584062;4.28688;4.28688;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.584219;4.29408;4.29408;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.584375;4.30129;4.30129;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.584531;4.30852;4.30852;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.584687;4.31576;4.31576;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.584844;4.32302;4.32302;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.585;4.33029;4.33029;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.585156;4.33758;4.33758;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.585312;4.34488;4.34488;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.585469;4.35219;4.35219;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.585625;4.35952;4.35952;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.585781;4.36687;4.36687;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.585937;4.37423;4.37423;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.586094;4.3816;4.3816;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.58625;4.38898;4.38898;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.586406;4.39639;4.39639;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.586562;4.4038;4.4038;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.586719;4.41123;4.41123;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.586875;4.41867;4.41867;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.587031;4.42613;4.42613;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.587187;4.4336;4.4336;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.587344;4.44109;4.44109;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.5875;4.44859;4.44859;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.587656;4.4561;4.4561;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.587812;4.46363;4.46363;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.587969;4.47117;4.47117;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.588125;4.47872;4.47872;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.588281;4.48629;4.48629;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.588437;4.49387;4.49387;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.588594;4.50146;4.50146;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.58875;4.50907;4.50907;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.588906;4.51669;4.51669;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.589062;4.52433;4.52433;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.589219;4.53197;4.53197;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.589375;4.53964;4.53964;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.589531;4.54731;4.54731;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.589687;4.555;4.555;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.589844;4.5627;4.5627;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.59;4.57041;4.57041;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.590156;4.57814;4.57814;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.590312;4.58588;4.58588;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.590469;4.59363;4.59363;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.590625;4.60139;4.60139;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.590781;4.60917;4.60917;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.590937;4.61696;4.61696;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.591094;4.62476;4.62476;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.59125;4.63257;4.63257;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.591406;4.6404;4.6404;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.591562;4.64824;4.64824;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.591719;4.65609;4.65609;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.591875;4.66395;4.66395;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.592031;4.67183;4.67183;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.592187;4.67971;4.67971;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.592344;4.68761;4.68761;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.5925;4.69552;4.69552;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.592656;4.70344;4.70344;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.592812;4.71137;4.71137;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.592969;4.71932;4.71932;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.593125;4.72727;4.72727;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.593281;4.73524;4.73524;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.593437;4.74322;4.74322;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.593594;4.7512;4.7512;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.59375;4.7592;4.7592;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.593906;4.76721;4.76721;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.594062;4.77523;4.77523;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.594219;4.78326;4.78326;-9.76996e-15;1.04213e-14;0.00015625;80;74
0.594375;4.79131;4.79131;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.594531;4.79936;4.79936;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.594687;4.80742;4.80742;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.594844;4.81549;4.81549;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.595;4.82357;4.82357;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.595156;4.83166;4.83166;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.595312;4.83976;4.83976;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.595469;4.84787;4.84787;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.595625;4.85599;4.85599;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.595781;4.86412;4.86412;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.595937;4.87226;4.87226;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.596094;4.88041;4.88041;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.59625;4.88856;4.88856;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.596406;4.89673;4.89673;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.596562;4.9049;4.9049;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.596719;4.91308;4.91308;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.596875;4.92127;4.92127;-8.88178e-15;9.4739e-15;0.00015625;80;74
0.597031;4.92947;4.92947;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.597187;4.93768;4.93768;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.597344;4.94589;4.94589;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.5975;4.95411;4.95411;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.597656;4.96234;4.96234;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.597812;4.97058;4.97058;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.597969;4.97882;4.97882;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.598125;4.98707;4.98707;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.598281;4.99533;4.99533;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.598437;5.0036;5.0036;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.598594;5.01187;5.01187;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.59875;5.02014;5.02014;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.598906;5.02843;5.02843;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.599062;5.03672;5.03672;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.599219;5.04501;5.04501;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.599375;5.05331;5.05331;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.599531;5.06162;5.06162;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.599687;5.06993;5.06993;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.599844;5.07825;5.07825;-7.99361e-15;8.52651e-15;0.00015625;80;74
0.6;5.08657;5.08657;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.600156;5.0949;5.0949;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.600312;5.10323;5.10323;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.600469;5.11156;5.11156;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.600625;5.1199;5.1199;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.600781;5.12824;5.12824;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.600937;5.13659;5.13659;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.601094;5.14494;5.14494;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.60125;5.1533;5.1533;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.601406;5.16165;5.16165;-7.10543e-15;7.57912e-15;0.00015625;80;74
0.601562;5.17001;5.17001;-5.32907e-15;5.68434e-15;0.00015625;80;74
0.601719;5.17838;5.17838;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.601875;5.18674;5.18674;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.602031;5.19511;5.19511;-6.21725e-15;6.63173e-15;0.00015625;80;74
0.602187;5.20348;5.20348;-5.32907e-15;5.68434e-15;0.00015625;80;74
0.602344;5.21185;5.21185;-5.32907e-15;5.68434e-15;0.00015625;80;74
0.6025;5.22022;5.22022;-5.32907e-15;5.68434e-15;0.00015625;80;74
0.602656;5.22859;5.22859;-5.32907e-15;5.68434e-15;0.00015625;80;74
0.602812;5.23697;5.23697;-5.32907e-15;5.68434e-15;0.00015625;80;74
0.602969;5.24534;5.24534;-5.32907e-15;5.68434e-15;0.00015625;80;74
0.603125;5.25372;5.25372;-5.32907e-15;5.68434e-15;0.00015625;80;74
0.603281;5.2621;5.2621;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.603437;5.27047;5.27047;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.603594;5.27885;5.27885;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.60375;5.28722;5.28722;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.603906;5.2956;5.2956;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.604062;5.30397;5.30397;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.604219;5.31235;5.31235;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.604375;5.32072;5.32072;-3.55271e-15;3.78956e-15;0.00015625;80;74
0.604531;5.32909;5.32909;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.604687;5.33746;5.33746;-3.55271e-15;3.78956e-15;0.00015625;80;74
0.604844;5.34582;5.34582;-3.55271e-15;3.78956e-15;0.00015625;80;74
0.605;5.35419;5.35419;-3.55271e-15;3.78956e-15;0.00015625;80;74
0.605156;5.36255;5.36255;-4.44089e-15;4.73695e-15;0.00015625;80;74
0.605312;5.37091;5.37091;-2.66454e-15;2.84217e-15;0.00015625;80;74
0.605469;5.37926;5.37926;-2.66454e-15;2.84217e-15;0.00015625;80;74
0.605625;5.38761;5.38761;-2.66454e-15;2.84217e-15;0.00015625;80;74
0.605781;5.39596;5.39596;-2.66454e-15;2.84217e-15;0.00015625;80;74
0.605937;5.4043;5.4043;-2.66454e-15;2.84217e-15;0.00015625;80;74
0.606094;5.41264;5.41264;-2.66454e-15;2.84217e-15;0.00015625;80;74
0.60625;5.42098;5.42098;-2.66454e-15;2.84217e-15;0.00015625;80;74
0.606406;5.4293;5.4293;-1.77636e-15;1.89478e-15;0.00015625;80;74
0.606562;5.43763;5.43763;-1.77636e-15;1.89478e-15;0.00015625;80;74
0.606719;5.44595;5.44595;-1.77636e-15;1.89478e-15;0.00015625;80;74
0.606875;5.45426;5.45426;-2.66454e-15;2.84217e-15;0.00015625;80;74
0.607031;5.46256;5.46256;-1.77636e-15;1.89478e-15;0.00015625;80;74
0.607187;5.47086;5.47086;-8.88178e-16;9.4739e-16;0.00015625;80;74
0.607344;5.47915;5.47915;-8.88178e-16;9.4739e-16;0.00015625;80;74
0.6075;5.48744;5.48744;-1.77636e-15;1.89478e-15;0.00015625;80;74
0.607656;5.49572;5.49572;-8.88178e-16;9.4739e-16;0.00015625;80;74
0.607812;5.50399;5.50399;-8.88178e-16;9.4739e-16;0.00015625;80;74
0.607969;5.51225;5.51225;0;0;0.00015625;80;75
0.608281;5.52875;5.52875;-1.06581e-14;1.13687e-14;0.0003125;80;75
0.608594;5.54521;5.54521;1.77636e-15;1.89478e-15;0.0003125;80;75
0.608906;5.56163;5.56163;1.24345e-14;1.32635e-14;0.0003125;80;75
0.609062;5.56983;5.56983;8.88178e-16;9.4739e-16;0.00015625;81;75
0.609219;5.57801;5.57801;8.88178e-16;9.4739e-16;0.00015625;81;75
0.609375;5.58619;5.58619;1.77636e-15;1.89478e-15;0.00015625;81;75
0.609531;5.59435;5.59435;1.77636e-15;1.89478e-15;0.00015625;81;75
0.609687;5.6025;5.6025;1.77636e-15;1.89478e-15;0.00015625;81;75
0.609844;5.61064;5.61064;1.77636e-15;1.89478e-15;0.00015625;81;75
0.61;5.61876;5.61876;1.77636e-15;1.89478e-15;0.00015625;81;75
0.610156;5.62688;5.62688;1.77636e-15;1.89478e-15;0.00015625;81;75
0.610312;5.63498;5.63498;1.77636e-15;1.89478e-15;0.00015625;81;75
0.610469;5.64307;5.64307;2.66454e-15;2.84217e-15;0.00015625;81;75
0.610625;5.65114;5.65114;1.77636e-15;1.89478e-15;0.00015625;81;75
0.610781;5.6592;5.6592;3.55271e-15;3.78956e-15;0.00015625;81;75
0.610937;5.66724;5.66724;2.66454e-15;2.84217e-15;0.00015625;81;75
0.611094;5.67527;5.67527;3.55271e-15;3.78956e-15;0.00015625;81;75
0.61125;5.68328;5.68328;3.55271e-15;3.78956e-15;0.00015625;81;75
0.611406;5.69128;5.69128;3.55271e-15;3.78956e-15;0.00015625;81;75
0.611562;5.69926;5.69926;3.55271e-15;3.78956e-15;0.00015625;81;75
0.611719;5.70723;5.70723;3.55271e-15;3.78956e-15;0.00015625;81;75
0.611875;5.71518;5.71518;3.55271e-15;3.78956e-15;0.00015625;81;75
0.612031;5.72311;5.72311;4.44089e-15;4.73695e-15;0.00015625;81;75
0.612187;5.73102;5.73102;4.44089e-15;4.73695e-15;0.00015625;81;75
0.612344;5.73892;5.73892;5.32907e-15;5.68434e-15;0.00015625;81;75
0.6125;5.74679;5.74679;4.44089e-15;4.73695e-15;0.00015625;81;75
0.612656;5.75465;5.75465;5.32907e-15;5.68434e-15;0.00015625;81;75
0.612812;5.76249;5.76249;5.32907e-15;5.68434e-15;0.00015625;81;75
0.612969;5.77031;5.77031;5.32907e-15;5.68434e-15;0.00015625;81;75
0.613125;5.77811;5.77811;6.21725e-15;6.63173e-15;0.00015625;81;75
0.613281;5.78589;5.78589;5.32907e-15;5.68434e-15;0.00015625;81;75
0.613437;5.79365;5.79365;5.32907e-15;5.68434e-15;0.00015625;81;75
0.613594;5.80139;5.80139;6.21725e-15;6.63173e-15;0.00015625;81;75
0.61375;5.8091;5.8091;5.32907e-15;5.68434e-15;0.00015625;81;75
0.613906;5.8168;5.8168;5.32907e-15;5.68434e-15;0.00015625;81;75
0.614062;5.82447;5.82447;6.21725e-15;6.63173e-15;0.00015625;81;75
0.614219;5.83212;5.83212;7.10543e-15;7.57912e-15;0.00015625;81;75
0.614375;5.83974;5.83974;6.21725e-15;6.63173e-15;0.00015625;81;75
0.614531;5.84734;5.84734;7.10543e-15;7.57912e-15;0.00015625;81;75
0.614687;5.85492;5.85492;7.10543e-15;7.57912e-15;0.00015625;81;75
0.614844;5.86247;5.86247;7.99361e-15;8.52651e-15;0.00015625;81;75
0.615;5.87;5.87;7.99361e-15;8.52651e-15;0.00015625;81;75
0.615156;5.87751;5.87751;7.10543e-15;7.57912e-15;0.00015625;81;75
0.615312;5.88499;5.88499;7.99361e-15;8.52651e-15;0.00015625;81;75
0.615469;5.89244;5.89244;8.88178e-15;9.4739e-15;0.00015625;81;75
0.615625;5.89986;5.89986;8.88178e-15;9.4739e-15;0.00015625;81;75
0.615781;5.90726;5.90726;8.88178e-15;9.4739e-15;0.00015625;81;75
0.615937;5.91463;5.91463;8.88178e-15;9.4739e-15;0.00015625;81;75
0.616094;5.92198;5.92198;8.88178e-15;9.4739e-15;0.00015625;81;75
0.61625;5.92929;5.92929;9.76996e-15;1.04213e-14;0.00015625;81;75
0.616406;5.93658;5.93658;8.88178e-15;9.4739e-15;0.00015625;81;75
0.616562;5.94384;5.94384;9.76996e-15;1.04213e-14;0.00015625;81;75
0.616719;5.95106;5.95106;9.76996e-15;1.04213e-14;0.00015625;81;75
0.616875;5.95826;5.95826;9.76996e-15;1.04213e-14;0.00015625;81;75
0.617031;5.96543;5.96543;9.76996e-15;1.04213e-14;0.00015625;81;75
0.617187;5.97257;5.97257;9.76996e-15;1.04213e-14;0.00015625;81;75
0.617344;5.97968;5.97968;9.76996e-15;1.04213e-14;0.00015625;81;75
0.6175;5.98675;5.98675;9.76996e-15;1.04213e-14;0.00015625;81;75
0.617656;5.99379;5.99379;1.06581e-14;1.13687e-14;0.00015625;81;75
0.617812;6.0008;6.0008;9.76996e-15;1.04213e-14;0.00015625;81;75
0.617969;6.00778;6.00778;1.06581e-14;1.13687e-14;0.00015625;81;75
0.618125;6.01473;6.01473;9.76996e-15;1.04213e-14;0.00015625;81;75
0.618281;6.02164;6.02164;1.06581e-14;1.13687e-14;0.00015625;81;75
0.618437;6.02851;6.02851;1.06581e-14;1.13687e-14;0.00015625;81;75
0.618594;6.03536;6.03536;1.06581e-14;1.13687e-14;0.00015625;81;75
0.61875;6.04216;6.04216;1.15463e-14;1.23161e-14;0.00015625;81;75
0.618906;6.04893;6.04893;1.06581e-14;1.13687e-14;0.00015625;81;75
0.619062;6.05567;6.05567;1.06581e-14;1.13687e-14;0.00015625;81;75
0.619219;6.06237;6.06237;1.06581e-14;1.13687e-14;0.00015625;81;75
0.619375;6.06903;6.06903;1.06581e-14;1.13687e-14;0.00015625;81;75
0.619531;6.07566;6.07566;1.24345e-14;1.32635e-14;0.00015625;81;75
0.619687;6.08225;6.08225;1.15463e-14;1.23161e-14;0.00015625;81;75
0.619844;6.0888;6.0888;1.24345e-14;1.32635e-14;0.00015625;81;75
0.62;6.09531;6.09531;1.15463e-14;1.23161e-14;0.00015625;81;75
0.620156;6.10178;6.10178;1.15463e-14;1.23161e-14;0.00015625;81;75
0.620312;6.10821;6.10821;1.15463e-14;1.23161e-14;0.00015625;81;75
0.620469;6.11461;6.11461;1.15463e-14;1.23161e-14;0.00015625;81;75
0.620625;6.12096;6.12096;1.15463e-14;1.23161e-14;0.00015625;81;75
0.620781;6.12727;6.12727;1.24345e-14;1.32635e-14;0.00015625;81;75
0.620937;6.13355;6.13355;1.15463e-14;1.23161e-14;0.00015625;81;75
0.621094;6.13978;6.13978;1.15463e-14;1.23161e-14;0.00015625;81;75
0.62125;6.14596;6.14596;1.15463e-14;1.23161e-14;0.00015625;81;75
0.621406;6.15211;6.15211;1.24345e-14;1.32635e-14;0.00015625;81;75
0.621562;6.15822;6.15822;1.15463e-14;1.23161e-14;0.00015625;81;75
0.621719;6.16428;6.16428;1.15463e-14;1.23161e-14;0.00015625;81;75
0.621875;6.17029;6.17029;1.15463e-14;1.23161e-14;0.00015625;81;75
0.622031;6.17627;6.17627;1.15463e-14;1.23161e-14;0.00015625;81;75
0.622187;6.1822;6.1822;1.24345e-14;1.32635e-14;0.00015625;81;75
0.622344;6.18808;6.18808;1.15463e-14;1.23161e-14;0.00015625;81;75
0.6225;6.19392;6.19392;1.15463e-14;1.23161e-14;0.00015625;81;75
0.622656;6.19971;6.19971;1.15463e-14;1.23161e-14;0.00015625;81;75
0.622812;6.20546;6.20546;1.15463e-14;1.23161e-14;0.00015625;81;75
0.622969;6.21116;6.21116;1.15463e-14;1.23161e-14;0.00015625;81;75
0.623125;6.21682;6.21682;1.15463e-14;1.23161e-14;0.00015625;81;75
0.623281;6.22242;6.22242;1.15463e-14;1.23161e-14;0.00015625;81;75
0.623437;6.22798;6.22798;1.15463e-14;1.23161e-14;0.00015625;81;75
0.623594;6.23349;6.23349;1.15463e-14;1.23161e-14;0.00015625;81;75
0.62375;6.23896;6.23896;1.15463e-14;1.23161e-14;0.00015625;81;75
0.623906;6.24437;6.24437;1.06581e-14;1.13687e-14;0.00015625;81;75
0.624062;6.24974;6.24974;1.06581e-14;1.13687e-14;0.00015625;81;75
0.624219;6.25505;6.25505;1.06581e-14;1.13687e-14;0.00015625;81;75
0.624375;6.26032;6.26032;1.06581e-14;1.13687e-14;0.00015625;81;75
0.624531;6.26553;6.26553;1.06581e-14;1.13687e-14;0.00015625;81;75
0.624687;6.2707;6.2707;9.76996e-15;1.04213e-14;0.00015625;81;75
0.624844;6.27581;6.27581;1.06581e-14;1.13687e-14;0.00015625;81;75
0.625;6.28087;6.28087;1.06581e-14;1.13687e-14;0.00015625;81;75
0.625156;6.28588;6.28588;1.06581e-14;1.13687e-14;0.00015625;81;75
0.625312;6.29084;6.29084;9.76996e-15;1.04213e-14;0.00015625;81;75
0.625469;6.29575;6.29575;9.76996e-15;1.04213e-14;0.00015625;81;75
0.625625;6.3006;6.3006;9.76996e-15;1.04213e-14;0.00015625;81;75
0.625781;6.3054;6.3054;9.76996e-15;1.04213e-14;0.00015625;81;75
0.625937;6.31014;6.31014;9.76996e-15;1.04213e-14;0.00015625;81;75
0.626094;6.31484;6.31484;8.88178e-15;9.4739e-15;0.00015625;81;75
0.62625;6.31947;6.31947;8.88178e-15;9.4739e-15;0.00015625;81;75
0.626406;6.32406;6.32406;8.88178e-15;9.4739e-15;0.00015625;81;75
0.626562;6.32858;6.32858;8.88178e-15;9.4739e-15;0.00015625;81;75
0.626719;6.33306;6.33306;7.99361e-15;8.52651e-15;0.00015625;81;75
0.626875;6.33747;6.33747;7.99361e-15;8.52651e-15;0.00015625;81;75
0.627031;6.34183;6.34183;8.88178e-15;9.4739e-15;0.00015625;81;75
0.627187;6.34614;6.34614;7.10543e-15;7.57912e-15;0.00015625;81;75
0.627344;6.35038;6.35038;7.99361e-15;8.52651e-15;0.00015625;81;75
0.6275;6.35457;6.35457;7.10543e-15;7.57912e-15;0.00015625;81;75
0.627656;6.35871;6.35871;7.10543e-15;7.57912e-15;0.00015625;81;75
0.627812;6.36278;6.36278;7.10543e-15;7.57912e-15;0.00015625;81;75
0.627969;6.3668;6.3668;6.21725e-15;6.63173e-15;0.00015625;81;75
0.628125;6.37076;6.37076;6.21725e-15;6.63173e-15;0.00015625;81;75
0.628281;6.37466;6.37466;5.32907e-15;5.68434e-15;0.00015625;81;75
0.628437;6.3785;6.3785;6.21725e-15;6.63173e-15;0.00015625;81;75
0.628594;6.38228;6.38228;5.32907e-15;5.68434e-15;0.00015625;81;75
0.62875;6.38601;6.38601;5.32907e-15;5.68434e-15;0.00015625;81;75
0.628906;6.38967;6.38967;5.32907e-15;5.68434e-15;0.00015625;81;75
0.629062;6.39328;6.39328;5.32907e-15;5.68434e-15;0.00015625;81;75
